Post Code,"District/ตำบล,แขวง","City/อำเภอ,เขต",County/จังหวัด,Country/Region Code
44160,ตำบลเชียงยืน,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44160,ตำบลดอนเงิน,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44160,ตำบลนาทอง,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44160,ตำบลโพนทอง,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44160,ตำบลเสือเฒ่า,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44160,ตำบลหนองซอน,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44160,ตำบลเหล่าบัวบาน,อำเภอเชียงยืน,จังหวัดมหาสารคาม,TH
44170,ตำบลเขวาไร่,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลนาเชือก,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลปอพาน,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลสันป่าตอง,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลสำโรง,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลหนองกุง,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลหนองแดง,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลหนองโพธิ์,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลหนองเม็ก,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44170,ตำบลหนองเรือ,อำเภอนาเชือก,จังหวัดมหาสารคาม,TH
44180,ตำบลกู่สันตรัตน์,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลดงดวน,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลดงบัง,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลดงยาง,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลนาดูน,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลพระธาตุ,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลหนองคู,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลหนองไผ่,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44180,ตำบลหัวดง,อำเภอนาดูน,จังหวัดมหาสารคาม,TH
44190,ตำบลแกดำ,อำเภอแกดำ,จังหวัดมหาสารคาม,TH
44190,ตำบลโนนภิบาล,อำเภอแกดำ,จังหวัดมหาสารคาม,TH
44190,ตำบลมิตรภาพ,อำเภอแกดำ,จังหวัดมหาสารคาม,TH
44190,ตำบลวังแสง,อำเภอแกดำ,จังหวัดมหาสารคาม,TH
44190,ตำบลหนองกุง,อำเภอแกดำ,จังหวัดมหาสารคาม,TH
44210,ตำบลดงเมือง,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
44210,ตำบลนาภู,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
44210,ตำบลบ้านกู่,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
44210,ตำบลยางสีสุราช,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
44210,ตำบลแวงดง,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
44210,ตำบลสร้างแซ่ง,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
44210,ตำบลหนองบัวสันตุ,อำเภอยางสีสุราช,จังหวัดมหาสารคาม,TH
45000,ตำบลจังหาร,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลดงสิงห์,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลดินดำ,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลปาฝา,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลผักแว่น,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลม่วงลาด,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลยางใหญ่,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลแสนชาติ,อำเภอจังหาร,จังหวัดร้อยเอ็ด,TH
45000,ตำบลเชียงขวัญ,อำเภอเชียงขวัญ,จังหวัดร้อยเอ็ด,TH
45000,ตำบลบ้านเขือง,อำเภอเชียงขวัญ,จังหวัดร้อยเอ็ด,TH
45000,ตำบลพระเจ้า,อำเภอเชียงขวัญ,จังหวัดร้อยเอ็ด,TH
45000,ตำบลพระธาตุ,อำเภอเชียงขวัญ,จังหวัดร้อยเอ็ด,TH
45000,ตำบลขอนแก่น,อำเภอเมืองร้อยเอ็ด,จังหวัดร้อยเอ็ด,TH
45000,ตำบลแคนใหญ่,อำเภอเมืองร้อยเอ็ด,จังหวัดร้อยเอ็ด,TH
45000,ตำบลดงลาน,อำเภอเมืองร้อยเอ็ด,จังหวัดร้อยเอ็ด,TH
45000,ตำบลนาโพธิ์,อำเภอเมืองร้อยเอ็ด,จังหวัดร้อยเอ็ด,TH
